row,label,center_s,start_s,end_s,record_id,record_type,seed,mean,std,variance,rms,abs_mean,ptp,minimum,maximum,skew,kurtosis,line_length,diff_std,max_abs_diff,zero_crossing_rate,slope,energy,band_delta_0p5_4_hz,band_theta_4_8_hz,band_alpha_8_13_hz,band_beta_13_30_hz,band_gamma_30_80_hz,band_10_40_hz,high_to_low_power_ratio,spectral_entropy,dominant_freq_hz
10,0,0.7495,0.5,0.999,strong_runaway_seed_42,strong_runaway,42,0.04240026350588608,0.763489982715788,0.5829169537073544,0.7646664214235662,0.6215021910072352,4.730667657274388,-2.8594536306250564,1.8712140266493316,-0.263904240296997,0.1592580477346921,173.77446523396583,0.22147719173988623,0.8508870484346679,0.09619238476953908,0.8096379077452615,0.5847147360527231,0.0,0.017235223782043323,0.01346166448749402,0.059705591996329056,0.10207509417727098,0.12328115810962177,2.721589605149294,0.631941636172836,4.0000000000004405
11,0,0.7995,0.55,1.049,strong_runaway_seed_42,strong_runaway,42,0.06786351105118746,0.7497688905005695,0.5621533891624549,0.752833876293203,0.6056238542251926,4.730667657274388,-2.8594536306250564,1.8712140266493316,-0.3329304122408111,0.3625038630408328,172.18180668577597,0.21880304091759115,0.8508870484346679,0.10220440881763528,0.24725645973834712,0.5667588452946496,0.0,0.013401942937356925,0.019576007061373114,0.034751572343800996,0.10100316600590356,0.10448875225980934,2.221904603164477,0.6127065210501371,12.000000000001322
12,0,0.8494999999999999,0.6,1.099,strong_runaway_seed_42,strong_runaway,42,0.08233964344472088,0.7260553820542204,0.5271564178098999,0.7307094050937785,0.589897945872594,4.634963358107362,-2.8594536306250564,1.775509727482306,-0.4935039988418064,0.5506033845047225,167.69915488356605,0.2162464868824157,0.8508870484346679,0.09819639278557114,0.9317302497593344,0.5339362346925036,0.0,0.009226980371265731,0.030888855170822117,0.02325923277030051,0.094894105760535,0.08692785509029337,1.8445542267420552,0.6172775721200662,12.000000000001322
13,0,0.8995,0.65,1.149,strong_runaway_seed_42,strong_runaway,42,0.07933443037277026,0.7142159107878157,0.510104367222469,0.7186085993536684,0.5774645859919573,4.792767695418722,-2.8594536306250564,1.9333140647936657,-0.498386632666544,0.7527598206439894,171.7432687396639,0.22078272573899985,0.8508870484346679,0.11022044088176353,1.2746532730545934,0.5163983190650411,0.0,0.008060958114908976,0.038174652690294526,0.019489061130706045,0.08791667057744906,0.06788034722436291,1.5680665471016324,0.634121919019935,10.000000000001101
14,0,0.9495,0.7000000000000001,1.199,strong_runaway_seed_42,strong_runaway,42,0.04467300397984039,0.7086025502175762,0.5021175741748526,0.7100093319523593,0.5878647912592373,3.518153297955526,-1.58483923316186,1.9333140647936657,-0.11053793789847459,-0.5751329947173383,167.9463821461496,0.20840140250077163,0.6613794222486548,0.10420841683366733,0.27061386745101107,0.5041132514594354,0.0,0.010769165642050672,0.03456707396087916,0.01899868327743877,0.08121082572303276,0.051841414136904025,1.4434691568576814,0.6399181582247537,8.000000000000881
15,0,0.9995,0.75,1.249,strong_runaway_seed_42,strong_runaway,42,0.06614070774548196,0.7279237274796971,0.5298729530279364,0.7309223941356631,0.5982957578527518,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.35978530662528496,-0.02741477742311238,168.2137592266626,0.2103245690673673,0.6613794222486548,0.10420841683366733,-1.2925559817949477,0.5342475462490096,0.0,0.014789568532697675,0.022600766464897497,0.025828073012698252,0.07414515592839953,0.047228531356470475,1.616501151071862,0.6530856933759807,6.000000000000661
16,0,1.0495,0.8,1.299,strong_runaway_seed_42,strong_runaway,42,0.04525741215747836,0.7481907650758464,0.5597894209447803,0.7495583061376695,0.6151746832336185,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.3268304376894864,-0.16643234932033524,163.52615415651937,0.20479795966936273,0.6613794222486548,0.09819639278557114,-1.5451268742682376,0.5618376542999722,0.0,0.01701608536080011,0.01163834482749911,0.04138807477545458,0.07084848838334143,0.05709378737130407,2.0935029875760462,0.6648452274464058,6.000000000000661
17,0,1.0995,0.85,1.349,strong_runaway_seed_42,strong_runaway,42,0.018832419446884373,0.7229908488535961,0.5227157675260434,0.7232360800929851,0.5847900119592515,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.37523968907178024,-0.015198935799666469,162.32705125075708,0.2046689930726108,0.6613794222486548,0.10821643286573146,-1.0742287830880597,0.5230704275482668,0.0,0.016021271374809878,0.010107578705892826,0.05985329894150324,0.07764420993278554,0.08187873535295839,2.6358355328528402,0.6571362053802284,6.000000000000661
18,0,1.1495,0.9,1.399,strong_runaway_seed_42,strong_runaway,42,0.032893730121230674,0.7306713149722462,0.5338805705232714,0.7314113534834963,0.589886324027049,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.33562955922006044,0.022240243624814138,160.0802010454975,0.2021530521082935,0.6613794222486548,0.10220440881763528,-0.7147882159415164,0.5349625680045599,0.0,0.01503868373019081,0.018291745590554857,0.07351357883776129,0.0917308878589695,0.11998727970864059,2.683975797444092,0.6432016754951397,4.0000000000004405
19,0,1.1995,0.9500000000000001,1.449,strong_runaway_seed_42,strong_runaway,42,-0.0451606325800153,0.7166471159649028,0.5135830888208128,0.7180686398637945,0.5673314670896563,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.15225817073805484,0.11483166020297508,167.96500905743872,0.20926729665207366,0.6613794222486548,0.10220440881763528,-0.14805974521124543,0.5156225715558399,0.0,0.015248061755442022,0.028572021089341378,0.07721342067520073,0.10243917120204701,0.15767531852396396,2.5548400215855325,0.63116406279742,4.0000000000004405
20,0,1.2495,1.0,1.499,strong_runaway_seed_42,strong_runaway,42,-0.10087580979696661,0.7199705407946445,0.5183575796121329,0.7270031008285498,0.5623224374487726,4.3139926013729015,-2.380678536579236,1.9333140647936657,-0.1883117042257099,0.2953596439069375,165.88812501958125,0.20920118336845825,0.6613794222486548,0.08817635270541083,-0.6928322983835701,0.5285335086143266,0.0,0.01728168569531015,0.0311206857774411,0.07195820440507437,0.10270710321718424,0.17504009129606113,2.4159155324304984,0.6197045959498976,4.0000000000004405
21,0,1.2995,1.05,1.549,strong_runaway_seed_42,strong_runaway,42,-0.06535896996074957,0.796243710973483,0.6340040472648236,0.7989216746459904,0.6228227145013173,4.537831209834415,-2.380678536579236,2.157152673255179,0.02287236311892959,0.16514527496046938,176.49942131730157,0.2223525445198296,0.6613794222486548,0.09018036072144289,-0.19020971263460726,0.6382758422191537,0.0,0.02034799259382694,0.023605809047338888,0.06447151881891959,0.09539216023844982,0.16375412999015937,2.3180363569584523,0.6099117553653299,4.0000000000004405
22,0,1.3495,1.1,1.599,strong_runaway_seed_42,strong_runaway,42,-0.012323990157979666,0.8573068597463602,0.7349750517681654,0.8573954353165051,0.6727304257066099,4.775032941326739,-2.380678536579236,2.394354404747503,0.146460634058299,0.01678649938026755,182.7840864767744,0.2275208408488866,0.6613794222486548,0.09418837675350701,1.6063230839328084,0.7351269325015793,0.0,0.02301444218162562,0.012550507091505448,0.05988805973737239,0.08729442048445085,0.13707031696244185,2.448429640501655,0.5978881539527399,4.0000000000004405
23,0,1.3995000000000002,1.1500000000000001,1.649,strong_runaway_seed_42,strong_runaway,42,0.028224930245038506,0.9214926603592501,0.8491487230959683,0.9219248178584335,0.7360920387605507,4.775032941326739,-2.380678536579236,2.394354404747503,0.07367551846019342,-0.3283551741440478,181.59833142773334,0.22435434966856366,0.5623183221850218,0.0841683366733467,2.4678659991966367,0.8499453697833057,0.0,0.03092653307160226,0.007133006454058085,0.05903570284696398,0.08525573429134709,0.11914996027340523,2.031157418360485,0.5939950133592143,4.0000000000004405
24,0,1.4495,1.2,1.699,strong_runaway_seed_42,strong_runaway,42,-0.008259350907641185,0.9364165352803931,0.8768759275465359,0.9364529590021868,0.7498785525620644,4.775032941326739,-2.380678536579236,2.394354404747503,0.12537375807680107,-0.4058351451525626,176.852467585327,0.219760258630708,0.5623183221850218,0.07615230460921844,0.709251657974448,0.8769441444239514,0.0,0.052248267923076804,0.006803712031253267,0.05872231498391692,0.09282262402517384,0.12035186283284699,1.327499901194367,0.5939063703609473,4.0000000000004405
25,0,1.4995,1.25,1.749,strong_runaway_seed_42,strong_runaway,42,-0.07222756243207365,0.979010958662131,0.9584624571805446,0.9816716752333358,0.7798606822273638,5.137287374096617,-2.7429329693491145,2.394354404747503,0.04879445506279793,-0.23088496274818882,180.2837280748266,0.226044949947785,0.621589151569464,0.06412825651302605,-1.107327693297643,0.9636792779554237,0.0,0.08835144144328771,0.008613950905089788,0.055351396262333555,0.10875689185615266,0.12785682378805274,0.8569588134097466,0.561155005014449,4.0000000000004405
26,0,1.5495,1.3,1.799,strong_runaway_seed_42,strong_runaway,42,-0.055964202127262795,0.9540090534659228,0.9101332740949459,0.9556491333196964,0.7415658120732853,5.137287374096617,-2.7429329693491145,2.394354404747503,0.0003407411264462932,-0.02390449696670105,182.04393082790054,0.22856614055096264,0.621589151569464,0.08216432865731463,-1.2112919071781736,0.9132652660146868,0.0,0.1281475021677343,0.01454629142871973,0.04941565868290945,0.12474579420738055,0.12691371125222087,0.6045395850654066,0.5259800302887,4.0000000000004405
27,0,1.5995,1.35,1.849,strong_runaway_seed_42,strong_runaway,42,-0.06037577111856602,0.9893940596406111,0.9789006052521291,0.9912345025221279,0.7921634520059065,5.137287374096617,-2.7429329693491145,2.394354404747503,0.002252363219053288,-0.29221707326941804,195.07132181171872,0.24000708708950177,0.621589151569464,0.08016032064128256,-0.908737014810755,0.9825458389902904,0.0,0.15153534765878485,0.021840028805571975,0.04603845939263483,0.13395356456583812,0.1184806364434903,0.5012282379312205,0.5033547045734453,4.0000000000004405
28,0,1.6495000000000002,1.4000000000000001,1.899,strong_runaway_seed_42,strong_runaway,42,-0.023728627909547526,0.9982758085505067,0.996554589937168,0.998557778858909,0.7956788755774581,5.137287374096617,-2.7429329693491145,2.394354404747503,-0.056222547105417936,-0.3165188072855898,195.48718014537693,0.2411954378580201,0.621589151569464,0.07414829659318638,0.1983340456816218,0.9971176377196378,0.0,0.14438600229181164,0.025258603606298335,0.049445213895499995,0.13779975568286731,0.11142978147658303,0.5245343578204121,0.4975599765185672,4.0000000000004405
29,0,1.6995,1.45,1.949,strong_runaway_seed_42,strong_runaway,42,0.029009310426146188,0.999315217771012,0.998630904468725,0.9997361874815403,0.7973641609850035,5.137287374096617,-2.7429329693491145,2.394354404747503,-0.17666722297695217,-0.2946947214423634,191.21685689284413,0.23722752804001568,0.621589151569464,0.07214428857715431,0.47120113025712757,0.9994724445601254,0.0,0.11106283057198522,0.02275367979184032,0.05981425753613315,0.1442392086889587,0.1121112194638158,0.7000192426330192,0.522253995421638,4.0000000000004405
